　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　图片名称　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　	　　　　　　　　　　　　　图片地址　　　　　　　　　　　　　	　　　　　　　　　　　　　　　　　　本地路径　　　　　　　　　　　　　　　　　　
　　　　　　　　　　　　　　　　　　　　　　　　《金钗谍影》陈紫函剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131127/3-13112G11F10-L.jpg	　　　　　　　　　　　　　　　　　img/3-13112G11F10-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《神雕侠侣》董璇剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131123/3-1311231120510-L.jpg	　　　　　　　　　　　　　　　img/3-1311231120510-L.jpg
　　　　　　　　　　　　　　　　　　　　　《四大名捕2》柳岩地宫女王剧照曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131126/3-131126113T60-L.jpg	　　　　　　　　　　　　　　　　img/3-131126113T60-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　　《如锦》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131126/3-1311260925420-L.jpg	　　　　　　　　　　　　　　　img/3-1311260925420-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《老有所依》亲子剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131121/3-1311211110190-L.jpg	　　　　　　　　　　　　　　　img/3-1311211110190-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《爱闪亮》拥吻剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131120/3-1311201425240-L.jpg	　　　　　　　　　　　　　　　img/3-1311201425240-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　《幸福媳妇》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131122/3-1311221424210-L.jpg	　　　　　　　　　　　　　　　img/3-1311221424210-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《老有所依》矛盾剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/131119/3-1311191421160-L.jpg	　　　　　　　　　　　　　　　img/3-1311191421160-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《老有所依》温情剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131115/3-131115141423S6.jpg	　　　　　　　　　　　　　　　　img/3-131115141423S6.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《千金归来》婚礼剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131118/3-13111Q14Z3938.jpg	　　　　　　　　　　　　　　　　　img/3-13111Q14Z3938.jpg
　　　　　　　　　　　　　　　　　　　　　　　　李晨《爸爸快长大》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131114/3-131114141211S9.jpg	　　　　　　　　　　　　　　　　img/3-131114141211S9.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《未婚妻》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131113/3-13111312552EN.jpg	　　　　　　　　　　　　　　　　　img/3-13111312552EN.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《咱们结婚吧》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131111/3-13111114264M27.jpg	　　　　　　　　　　　　　　　　img/3-13111114264M27.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《打狗棍》杨志刚剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131105/3-131105142013a9.jpg	　　　　　　　　　　　　　　　　img/3-131105142013a9.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《千金归来》杨雨婷剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131108/3-13110Q43104508.jpg	　　　　　　　　　　　　　　　　img/3-13110Q43104508.jpg
　　　　　　　　　　　　　　　　　　　　　　　《红轿子》霍政谚张娜拉剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131106/3-131106134332Y5.jpg	　　　　　　　　　　　　　　　　img/3-131106134332Y5.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《咱们结婚吧》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131107/3-13110G42Q0G3.jpg	　　　　　　　　　　　　　　　　　　img/3-13110G42Q0G3.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　　《扫毒》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131101/3-131101144S44V.jpg	　　　　　　　　　　　　　　　　　img/3-131101144S44V.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《千金归来》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131104/3-131104140020A5.jpg	　　　　　　　　　　　　　　　　img/3-131104140020A5.jpg
　　　　　　　　　　　　　　　　　　　　　　《我爱的是你爱我》王珞丹结婚剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131031/3-131031143432202.jpg	　　　　　　　　　　　　　　　img/3-131031143432202.jpg
　　　　　　　　　　　　　　　　　　　　　　　《我家有个赵大咪》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131022/3-13102215033Xc.jpg	　　　　　　　　　　　　　　　　　img/3-13102215033Xc.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《麻辣女兵》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131025/3-131025135R2433.jpg	　　　　　　　　　　　　　　　　img/3-131025135R2433.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　《大明劫》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131023/3-13102311591CF.jpg	　　　　　　　　　　　　　　　　　img/3-13102311591CF.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《英雄联盟》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131018/3-13101Q50F14D.jpg	　　　　　　　　　　　　　　　　　　img/3-13101Q50F14D.jpg
　　　　　　　　　　　　　　　　　　　　　　　《我想和你好好的》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131015/3-131015151FT60.jpg	　　　　　　　　　　　　　　　　　img/3-131015151FT60.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《打狗棍》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131017/3-13101G52539360.jpg	　　　　　　　　　　　　　　　　img/3-13101G52539360.jpg
　　　　　　　　　　　　　　　　　　　　　　　《我想和你好好的》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131014/3-131014144034403.jpg	　　　　　　　　　　　　　　　img/3-131014144034403.jpg
　　　　　　　　　　　　　　　　　　　　　　少女时代允儿《你是我的命运》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131012/3-131012151354A4.jpg	　　　　　　　　　　　　　　　　img/3-131012151354A4.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　《古剑奇谭》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131011/3-131011141501113.jpg	　　　　　　　　　　　　　　　img/3-131011141501113.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《新京华烟云》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130930/3-130930114I3920.jpg	　　　　　　　　　　　　　　　　img/3-130930114I3920.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《大秦帝国2》收官剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131010/3-131010144534F7.jpg	　　　　　　　　　　　　　　　　img/3-131010144534F7.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《独行侠》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131009/3-131009143342209.jpg	　　　　　　　　　　　　　　　img/3-131009143342209.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《逃出生天》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/131008/3-13100Q4240XM.jpg	　　　　　　　　　　　　　　　　　　img/3-13100Q4240XM.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《茶颂》精美画册曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130926/3-13092614235U53.jpg	　　　　　　　　　　　　　　　　img/3-13092614235U53.jpg
　　　　　　　　　　　　　　　　　　　　　　　《狄仁杰之神都龙王》新剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130927/3-13092G41PQ94.jpg	　　　　　　　　　　　　　　　　　　img/3-13092G41PQ94.jpg
　　　　　　　　　　　　　　　　　　　　　　　　郑亦桐《紫钗奇缘》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130929/3-130929142T4230.jpg	　　　　　　　　　　　　　　　　img/3-130929142T4230.jpg
　　　　　　　　　　　　　　　　　　　　　　　　阚清子《璀璨人生》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130925/3-130925142454944.jpg	　　　　　　　　　　　　　　　img/3-130925142454944.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　冯绍峰《狄仁杰》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130923/3-130923143201106.jpg	　　　　　　　　　　　　　　　img/3-130923143201106.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《向着胜利前进》热播剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130922/3-130922120200256.jpg	　　　　　　　　　　　　　　　img/3-130922120200256.jpg
　　　　　　　　　　　　　　　　　　　　　　　　王新《向着胜利前进》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130924/3-1309241420413T.jpg	　　　　　　　　　　　　　　　　img/3-1309241420413T.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《非常幸运》最新剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130920/3-1309200U50B14.jpg	　　　　　　　　　　　　　　　　　img/3-1309200U50B14.jpg
　　　　　　　　　　　　　　　　　　　　　　　《抹布女也有春天》终极剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130918/3-13091Q15153G2.jpg	　　　　　　　　　　　　　　　　　img/3-13091Q15153G2.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《惊天魔盗团》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130917/3-13091G512553F.jpg	　　　　　　　　　　　　　　　　　img/3-13091G512553F.jpg
　　　　　　　　　　　　　　　　　　　　　　　《了不起的盖茨比》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130913/3-130913144I5196.jpg	　　　　　　　　　　　　　　　　img/3-130913144I5196.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《全民目击》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130916/3-13091614412L06.jpg	　　　　　　　　　　　　　　　　img/3-13091614412L06.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《特殊身份》新剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130912/3-130912145925N5.jpg	　　　　　　　　　　　　　　　　img/3-130912145925N5.jpg
　　　　　　　　　　　　　　　　　　　　　　　《被偷走的那五年》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130910/3-1309101505115P.jpg	　　　　　　　　　　　　　　　　img/3-1309101505115P.jpg
　　　　　　　　　　　　　　　　　　　　　　《璀璨人生》何润东李沁浪漫剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130911/3-130911144455264.jpg	　　　　　　　　　　　　　　　img/3-130911144455264.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《非常幸运》浪漫剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130909/3-130Z9145042J3.jpg	　　　　　　　　　　　　　　　　　img/3-130Z9145042J3.jpg
　　　　　　　　　　　　　　　　　　　　　　　《抹布女也有春天》穿越剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130906/3-130Z61P635I6.jpg	　　　　　　　　　　　　　　　　　　img/3-130Z61P635I6.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　《大丈夫》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130903/3-130Z3142043W5.jpg	　　　　　　　　　　　　　　　　　img/3-130Z3142043W5.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《被偷走的那五年》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130902/3-130Z2143I6151.jpg	　　　　　　　　　　　　　　　　　img/3-130Z2143I6151.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《好男儿之情感护理》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130829/3-130R9115334Q9.jpg	　　　　　　　　　　　　　　　　　img/3-130R9115334Q9.jpg
　　　　　　　　　　　　　　　　　　　　　　《特殊身份》甄子丹安志杰肉搏剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130905/3-130Z5145126209.jpg	　　　　　　　　　　　　　　　　img/3-130Z5145126209.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《暗花》杨烁警长剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130904/3-130Z41132052A.jpg	　　　　　　　　　　　　　　　　　img/3-130Z41132052A.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《全民目击》最新剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130828/3-130RQ43K0O1.jpg	　　　　　　　　　　　　　　　　　　　img/3-130RQ43K0O1.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《兰陵王》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130830/3-130S0144119616.jpg	　　　　　　　　　　　　　　　　img/3-130S0144119616.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　　《摩登年代》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130827/3-130RG45304359.jpg	　　　　　　　　　　　　　　　　　img/3-130RG45304359.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《花非花雾非雾》婚纱剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130826/3-130R6143Z4354.jpg	　　　　　　　　　　　　　　　　　img/3-130R6143Z4354.jpg
　　　　　　　　　　　　　　　　　　　　　　　《花非花雾非雾》曝光浪漫剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130823/3-130R3142A5334.jpg	　　　　　　　　　　　　　　　　　img/3-130R3142A5334.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《全民目击》余男剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130822/3-130R214213TE.jpg	　　　　　　　　　　　　　　　　　　img/3-130R214213TE.jpg
　　　　　　　　　　　　　　　　　　　　　　　孙红雷《全民目击》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130819/3-130Q9143925528.jpg	　　　　　　　　　　　　　　　　img/3-130Q9143925528.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《环太平洋》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130815/3-130Q5114P03Y.jpg	　　　　　　　　　　　　　　　　　　img/3-130Q5114P03Y.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《小时代二》顾氏夫妇剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130813/3-130Q3111Z42b.jpg	　　　　　　　　　　　　　　　　　　img/3-130Q3111Z42b.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《宫锁沉香》系列剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130814/3-130Q4113553545.jpg	　　　　　　　　　　　　　　　　img/3-130Q4113553545.jpg
　　　　　　　　　　　　　　　　　　　　　　《非常幸运》章子怡大尺度转型剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130809/3-130PZ93601M3.jpg	　　　　　　　　　　　　　　　　　　img/3-130PZ93601M3.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《小时代》高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130810/3-130Q0110129B8.jpg	　　　　　　　　　　　　　　　　　img/3-130Q0110129B8.jpg
　　　　　　　　　　　　　　　　　　　　　　　郭京飞《龙门镖局》太监剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130806/3-130P611521a13.jpg	　　　　　　　　　　　　　　　　　img/3-130P611521a13.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《粉红女郎》爆婚礼剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130807/3-130PG15543L3.jpg	　　　　　　　　　　　　　　　　　　img/3-130PG15543L3.jpg
　　　　　　　　　　　　　　　　　　　　　　　《花非花雾非雾》男主演剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130805/3-130P51211542H.jpg	　　　　　　　　　　　　　　　　　img/3-130P51211542H.jpg
　　　　　　　　　　　　　　　　　　　　　　郭京飞《龙门镖局》斗鸡眼皇帝剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130812/3-130Q2114940950.jpg	　　　　　　　　　　　　　　　　img/3-130Q2114940950.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《幸福媳妇》甘婷婷剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130801/3-130P1111504633.jpg	　　　　　　　　　　　　　　　　img/3-130P1111504633.jpg
　　　　　　　　　　　　　　　　　　　　　　　《花非花雾非雾》万茜单人剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130802/3-130P2120105506.jpg	　　　　　　　　　　　　　　　　img/3-130P2120105506.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《匹夫英雄》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130726/3-130H6110Z4592.jpg	　　　　　　　　　　　　　　　　　img/3-130H6110Z4592.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《淑女之家》五朵金花剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130725/3-130H5111355W1.jpg	　　　　　　　　　　　　　　　　　img/3-130H5111355W1.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《璀璨人生》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130724/3-130H4110AVZ.jpg	　　　　　　　　　　　　　　　　　　　img/3-130H4110AVZ.jpg
　　　　　　　　　　　　　　　　　　　　　　《激战》曝张家辉李馨巧梅婷家庭照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130729/3-130H91R645309.jpg	　　　　　　　　　　　　　　　　　img/3-130H91R645309.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《龙门镖局》剧照曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/130731/4-130I1145F90-L.jpg	　　　　　　　　　　　　　　　　　img/4-130I1145F90-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　偶像剧胜女的代价2剧照曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130724/4-130H4140030247.jpg	　　　　　　　　　　　　　　　　img/4-130H4140030247.jpg
　　　　　　　　　　　　　　　　　　　　　　电视剧《我的父亲母亲》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130722/3-130H2143H01V.jpg	　　　　　　　　　　　　　　　　　　img/3-130H2143H01V.jpg
　　　　　　　　　　　　　　　　　　　　　《花非花雾非雾》林心如朱镇模拥吻剧照.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130723/3-130H3112RA57.jpg	　　　　　　　　　　　　　　　　　　img/3-130H3112RA57.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《画皮2》颖儿美艳剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130718/3-130GQ104505c.jpg	　　　　　　　　　　　　　　　　　　img/3-130GQ104505c.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　《一夜惊喜》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130717/3-130GG13550461.jpg	　　　　　　　　　　　　　　　　　img/3-130GG13550461.jpg
　　　　　　　　　　　　　　　　　　　　　　天王黎明颠覆出演《一夜惊喜》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130712/3-130G214295OC.jpg	　　　　　　　　　　　　　　　　　　img/3-130G214295OC.jpg
　　　　　　　　　　　　　　　　　　　　　　《今夜天使降临》曝主演精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130716/3-130G611254A46.jpg	　　　　　　　　　　　　　　　　　img/3-130G611254A46.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《回到爱开始的地方》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130710/3-130G0141130616.jpg	　　　　　　　　　　　　　　　　img/3-130G0141130616.jpg
　　　　　　　　　　　　　　　　　　　　　　戴娇倩《追鱼传奇》剑舞表演剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130715/3-130G5143152241.jpg	　　　　　　　　　　　　　　　　img/3-130G5143152241.jpg
　　　　　　　　　　　　　　　　　　　　　　　　　王雷《杜拉拉2》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130711/3-130G1141620935.jpg	　　　　　　　　　　　　　　　　img/3-130G1141620935.jpg
　　　　　　　　　　　　　　　　　　　　新剧《云中歌》剧照曝光 古装造型清新迷人.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130628/3-13062Q41SBC.jpg	　　　　　　　　　　　　　　　　　　　img/3-13062Q41SBC.jpg
　　　　　　　　　　　　　　　　　　琼瑶新剧《花非花雾非雾》剧照 林心如为灵魂人物.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130701/3-130F1144003417.jpg	　　　　　　　　　　　　　　　　img/3-130F1144003417.jpg
　　　　　　　　　　　　　　　　　　　　　　《太极侠》叶青郊外“密会”剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130702/3-130F2160640D6.jpg	　　　　　　　　　　　　　　　　　img/3-130F2160640D6.jpg
　　　　　　　　　　　　　　　　　　　　《岁月如金》曝剧照 众星加盟展人生百态.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130703/3-130F3143633L0.jpg	　　　　　　　　　　　　　　　　　img/3-130F3143633L0.jpg
　　　　　　　　　　　　　　　　　　　　　　何晟铭版《王者清风》全集剧照曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130705/3-130F514232OK.jpg	　　　　　　　　　　　　　　　　　　img/3-130F514232OK.jpg
　　　　　　　　　　　　　　　　　　　　　　　《金玉良缘》电视剧高清剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130704/3-130F4142G5555.jpg	　　　　　　　　　　　　　　　　　img/3-130F4142G5555.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《不二神探》客串明星剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130627/3-13062G45521594.jpg	　　　　　　　　　　　　　　　　img/3-13062G45521594.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《老米家的婚事》婚纱剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130603/3-130603141203W0.jpg	　　　　　　　　　　　　　　　　img/3-130603141203W0.jpg
　　　　　　　　　　　　　　　　　　　　　　　　电视剧《推拿》精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130607/3-13060G4420a46.jpg	　　　　　　　　　　　　　　　　　img/3-13060G4420a46.jpg
　　　　　　　　　　　　　　　　　　　　　　　　袁姗姗版《家有喜妇》剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/130620/3-130620141P4325.jpg	　　　　　　　　　　　　　　　　img/3-130620141P4325.jpg
